Date,Open,High,Low,Close,Volume,Change Pct
2020-02-28,152.41,163.71,152.0,162.01,97073560,2.42
2020-03-02,165.31,172.92,162.31,172.79,71030808,6.65
2020-03-03,173.8,175.0,162.26,164.51,71677016,-4.79
2020-03-04,168.49,170.7,165.62,170.55,49814384,3.67
2020-03-05,166.04,170.87,165.69,166.27,47817252,-2.51
2020-03-06,162.61,163.11,156.0,161.57,72821056,-2.83
2020-03-09,151.0,157.75,150.0,150.62,70419272,-6.78
2020-03-10,158.16,161.03,152.58,160.92,65354384,6.84
2020-03-11,157.13,157.7,151.15,153.63,56504304,-4.53
2020-03-12,145.3,153.47,138.58,139.06,93226368,-9.48
2020-03-13,147.5,161.91,140.73,158.83,92727448,14.22
2020-03-16,140.0,149.35,135.0,135.42,87905872,-14.74
2020-03-17,140.0,147.5,135.0,146.57,81059816,8.23
2020-03-18,137.0,145.9,135.07,140.4,81593176,-4.21
2020-03-19,142.39,150.07,139.1,142.71,85922664,1.65
2020-03-20,146.0,147.1,135.86,137.35,84866216,-3.76
2020-03-23,137.01,140.57,132.52,135.98,78975176,-1.0
2020-03-24,143.99,149.56,141.29,148.34,82516728,9.09
2020-03-25,149.0,154.3,144.59,146.92,75638224,-0.96
2020-03-26,149.0,156.6,149.0,156.11,64694428,6.26
2020-03-27,151.75,154.88,149.24,149.7,57042292,-4.11
2020-03-30,152.44,160.6,150.01,160.23,63420328,7.03
2020-03-31,159.4,164.78,156.56,157.71,77927184,-1.57
2020-04-01,153.0,157.75,150.82,152.11,57969928,-3.55
2020-04-02,151.86,155.48,150.36,155.26,49630736,2.07
2020-04-03,155.1,157.38,152.19,153.83,41243284,-0.92
2020-04-06,160.32,166.5,157.58,165.27,67111696,7.44
2020-04-07,169.59,170.0,163.26,163.49,62769040,-1.08
2020-04-08,165.67,166.67,163.5,165.13,48318232,1.0
2020-04-09,166.36,167.37,163.33,165.14,51431776,0.01
2020-04-13,164.35,165.57,162.3,165.51,41905264,0.22
2020-04-14,169.0,173.75,168.0,173.7,52874336,4.95
2020-04-15,171.2,173.57,169.24,171.88,40940832,-1.05
2020-04-16,174.3,177.28,172.9,177.04,50479608,3.0
2020-04-17,179.5,180.0,175.87,178.6,52765624,0.88
2020-04-20,176.63,178.75,174.99,175.06,36669596,-1.98
2020-04-21,173.5,173.67,166.11,167.82,56203748,-4.14
2020-04-22,171.39,174.0,170.82,173.52,34651604,3.4
2020-04-23,174.11,175.06,170.91,171.42,32790804,-1.21
2020-04-24,172.06,174.56,170.71,174.55,34305320,1.83
2020-04-27,176.59,176.9,173.3,174.05,33194384,-0.29
2020-04-28,175.59,175.67,169.39,169.81,34392696,-2.44
2020-04-29,173.22,177.68,171.88,177.43,51286560,4.49
2020-04-30,180.0,180.4,176.23,179.21,53875856,1.0
2020-05-01,175.8,178.64,174.01,174.57,39370472,-2.59
2020-05-04,174.49,179.0,173.8,178.84,30372862,2.45
2020-05-05,180.62,183.65,179.9,180.76,36839168,1.07
2020-05-06,182.08,184.2,181.63,182.54,32139300,0.98
2020-05-07,184.17,184.55,182.58,183.6,28315992,0.58
2020-05-08,184.98,185.0,183.36,184.68,30912638,0.59
2020-05-11,183.15,187.51,182.85,186.74,30892660,1.12
2020-05-12,186.8,187.04,182.3,182.51,32038200,-2.27
2020-05-13,182.55,184.03,176.61,179.75,44711488,-1.51
2020-05-14,177.6,180.65,175.7,180.53,41873912,0.43
2020-05-15,179.15,183.46,177.02,183.16,46610384,1.46
2020-05-18,185.32,186.2,184.06,184.91,35306620,0.96
2020-05-19,184.97,186.57,183.57,183.63,26799116,-0.69
2020-05-20,184.64,185.8,183.96,185.66,31261334,1.11
2020-05-21,185.6,186.66,183.31,183.43,29119512,-1.2
2020-05-22,183.19,184.46,182.54,183.51,20826898,0.04
2020-05-26,186.46,186.46,181.14,181.57,36073608,-1.06
2020-05-27,180.06,181.96,176.61,181.81,39517144,0.13
2020-05-28,180.83,184.14,180.42,181.4,33831824,-0.23
2020-05-29,182.73,184.27,180.41,183.25,42146720,1.02
2020-06-01,182.54,183.0,181.46,182.83,22668820,-0.23
2020-06-02,184.25,185.0,181.35,184.91,30794584,1.14
2020-06-03,184.82,185.94,183.58,185.36,27311016,0.24
2020-06-04,184.3,185.84,182.3,182.92,28761808,-1.32
2020-06-05,182.62,187.73,182.01,187.2,39893644,2.34
2020-06-08,185.94,188.55,184.44,188.36,33211590,0.62
2020-06-09,188.0,190.7,187.26,189.8,29783916,0.76
2020-06-10,191.13,198.52,191.01,196.84,43872328,3.71
2020-06-11,193.13,195.76,186.07,186.27,52854672,-5.37
2020-06-12,190.54,191.72,185.18,187.74,43373588,0.79
2020-06-15,184.58,190.82,184.01,188.94,32770188,0.64
2020-06-16,192.89,195.58,191.46,193.57,42556656,2.45
2020-06-17,195.03,196.32,193.69,194.24,25687822,0.35
2020-06-18,194.0,196.49,194.0,196.32,23061648,1.07
2020-06-19,198.59,199.29,194.37,195.15,44441140,-0.6
2020-06-22,195.79,200.76,195.23,200.57,32818928,2.78
2020-06-23,202.09,203.95,201.43,201.91,30917448,0.67
2020-06-24,201.6,203.25,196.56,197.84,36740648,-2.02
2020-06-25,197.8,200.61,195.47,200.34,27803932,1.26
2020-06-26,199.73,199.89,194.88,196.33,54675780,-2.0
2020-06-29,195.78,198.53,193.55,198.44,26701586,1.07
2020-06-30,197.88,204.4,197.74,203.51,34310284,2.55
2020-07-01,203.14,206.35,201.77,204.7,32061206,0.58
2020-07-02,205.68,208.02,205.0,206.26,29315762,0.76
2020-07-06,208.83,211.13,208.09,210.7,31897628,2.15
2020-07-07,210.45,214.67,207.99,208.25,33600732,-1.16
2020-07-08,210.07,213.26,208.69,212.83,33600024,2.2
2020-07-09,216.33,216.38,211.47,214.32,33121680,0.7
2020-07-10,213.62,214.08,211.08,213.67,26177632,-0.3
2020-07-13,214.48,215.8,206.5,207.07,38135608,-3.09
2020-07-14,206.13,208.85,202.03,208.35,37591820,0.62
2020-07-15,209.56,211.33,205.03,208.04,32179408,-0.15
2020-07-16,205.4,205.7,202.31,203.92,29940652,-1.98
2020-07-17,204.47,205.04,201.39,202.88,31635280,-0.51
2020-07-20,205.0,212.3,203.01,211.6,36884836,4.3
2020-07-21,213.66,213.94,208.03,208.75,38105776,-1.35
2020-07-22,209.2,212.3,208.39,211.75,49605692,1.44
2020-07-23,207.19,210.92,202.15,202.54,67457032,-4.35
2020-07-24,200.42,202.86,197.51,201.3,39826988,-0.61
2020-07-27,201.47,203.97,200.86,203.85,30160868,1.27
2020-07-28,203.61,204.7,201.74,202.02,23251388,-0.9
2020-07-29,202.5,204.65,202.01,204.06,19632602,1.01
2020-07-30,201.0,204.46,199.57,203.9,25079596,-0.08
2020-07-31,204.4,205.1,199.01,205.01,51247968,0.54
2020-08-03,211.52,217.64,210.44,216.54,78983008,5.62
2020-08-04,214.17,214.77,210.31,213.29,49280056,-1.5
2020-08-05,214.9,215.0,211.57,212.94,28858620,-0.16
2020-08-06,212.34,216.37,211.55,216.35,32656844,1.6
2020-08-07,214.85,215.7,210.93,212.48,27820420,-1.79
2020-08-10,211.67,211.88,206.35,208.25,36716464,-1.99
2020-08-11,207.15,207.65,203.14,203.38,36446460,-2.34
2020-08-12,205.29,210.28,204.75,209.19,28041364,2.86
2020-08-13,209.44,211.35,208.15,208.7,22588870,-0.23
2020-08-14,208.76,209.59,207.51,208.9,17958936,0.1
2020-08-17,209.6,211.19,208.91,210.28,20184756,0.66
2020-08-18,210.53,212.36,209.21,211.49,21336168,0.58
2020-08-19,211.49,212.1,209.25,209.7,27627560,-0.85
2020-08-20,209.54,215.0,208.91,214.58,26981478,2.33
2020-08-21,213.86,216.25,212.85,213.02,36249320,-0.73
2020-08-24,214.79,215.52,212.43,213.69,25460148,0.31
2020-08-25,213.1,216.61,213.1,216.47,23043696,1.3
2020-08-26,217.88,222.09,217.36,221.15,39600828,2.16
2020-08-27,222.89,231.15,219.4,226.58,57602196,2.46
2020-08-28,228.18,230.64,226.58,228.91,26292896,1.03
2020-08-31,227.0,228.7,224.31,225.53,28774156,-1.48
2020-09-01,225.51,227.45,224.43,227.27,25791236,0.77
2020-09-02,227.97,232.86,227.35,231.65,34080840,1.93
2020-09-03,229.27,229.31,214.96,217.3,58400288,-6.19
2020-09-04,215.1,218.36,205.19,214.25,59664072,-1.4
2020-09-08,206.5,210.03,202.2,202.66,52924328,-5.41
2020-09-09,207.6,214.84,206.7,211.29,45678984,4.26
2020-09-10,213.4,214.74,204.11,205.37,35461512,-2.8
2020-09-11,207.2,208.63,201.24,204.03,33620072,-0.65
2020-09-14,204.24,209.2,204.03,205.41,30375768,0.68
2020-09-15,208.42,209.78,206.93,208.78,21823942,1.64
2020-09-16,210.62,210.65,204.64,205.05,26372464,-1.79
2020-09-17,200.05,204.33,199.96,202.91,34011256,-1.04
2020-09-18,202.8,203.65,196.25,200.39,55225328,-1.24
2020-09-21,197.19,202.71,196.38,202.54,39839656,1.07
2020-09-22,205.06,208.1,202.07,207.42,33517064,2.41
2020-09-23,207.9,208.1,200.03,200.59,30803780,-3.29
2020-09-24,199.85,205.57,199.2,203.19,31202492,1.3
2020-09-25,203.55,209.04,202.54,207.82,29437312,2.28
2020-09-28,210.88,212.57,208.06,209.44,32004936,0.78
2020-09-29,209.35,210.07,206.81,207.26,24464472,-1.04
2020-09-30,207.73,211.98,206.54,210.33,33829088,1.48
2020-10-01,213.49,213.99,211.32,212.46,27158418,1.01
2020-10-02,208.0,210.99,205.54,206.19,33154780,-2.95
2020-10-05,207.22,210.41,206.98,210.38,21331560,2.03
2020-10-06,208.82,210.18,204.82,205.91,28554260,-2.12
2020-10-07,207.06,210.11,206.72,209.83,25681054,1.9
2020-10-08,210.51,211.19,208.32,210.58,19925836,0.36
2020-10-09,211.23,215.86,211.23,215.81,26458048,2.48
2020-10-12,218.79,223.86,216.81,221.4,40461368,2.59
2020-10-13,222.72,225.21,220.43,222.86,28950844,0.66
2020-10-14,223.0,224.22,219.13,220.86,23451712,-0.9
2020-10-15,217.1,220.36,216.01,219.66,22733064,-0.54
2020-10-16,220.15,222.29,219.32,219.66,26057882,0.0
2020-10-19,220.41,222.3,213.72,214.22,27625840,-2.48
2020-10-20,215.8,217.37,213.09,214.65,22753512,0.2
2020-10-21,213.12,216.92,213.12,214.8,22724906,0.07
2020-10-22,213.93,216.05,211.7,214.89,22351450,0.04
2020-10-23,215.03,216.28,213.16,216.23,18879608,0.62
2020-10-26,213.85,216.34,208.1,210.08,37111560,-2.84
2020-10-27,211.59,214.67,210.33,213.25,36700324,1.51
2020-10-28,207.67,208.84,202.1,202.68,51195592,-4.96
2020-10-29,204.07,207.36,203.37,204.72,31432564,1.01
2020-10-30,203.5,204.29,199.62,202.47,36980112,-1.1
2020-11-02,204.29,205.28,200.12,202.33,30842164,-0.07
2020-11-03,203.89,208.12,203.12,206.43,27512030,2.03
2020-11-04,214.02,218.32,212.42,216.39,42311776,4.82
2020-11-05,222.04,224.12,221.15,223.29,36080136,3.19
2020-11-06,222.26,224.36,218.03,223.72,25231896,0.19
2020-11-09,224.43,228.12,217.88,218.39,44394952,-2.38
2020-11-10,214.5,216.5,209.72,211.01,44045120,-3.38
2020-11-11,212.39,218.04,212.2,216.55,29440788,2.63
2020-11-12,217.21,219.11,214.46,215.44,21616116,-0.51
2020-11-13,216.36,217.42,214.16,216.51,18630308,0.5
2020-11-16,214.87,217.74,214.52,217.23,24953344,0.33
2020-11-17,216.1,217.68,214.08,214.46,24154112,-1.28
2020-11-18,213.65,215.17,210.93,211.08,28372788,-1.58
2020-11-19,211.38,213.03,209.93,212.42,24792746,0.63
2020-11-20,212.2,213.29,210.0,210.39,22843120,-0.96
2020-11-23,210.95,212.29,208.16,210.11,25683508,-0.13
2020-11-24,209.59,214.25,208.86,213.86,33979732,1.78
2020-11-25,215.11,215.29,212.46,213.87,21012888,0.0
2020-11-27,214.85,216.27,214.04,215.23,14512213,0.64
2020-11-30,214.1,214.76,210.84,214.07,33064752,-0.54
2020-12-01,214.51,217.32,213.35,216.21,30931318,1.0
2020-12-02,214.88,215.47,212.8,215.37,23724508,-0.39
2020-12-03,214.61,216.38,213.65,214.24,25120922,-0.52
2020-12-04,214.22,215.38,213.18,214.36,24666040,0.06
2020-12-07,214.37,215.54,212.99,214.29,24619996,-0.03
2020-12-08,213.97,216.95,212.89,216.01,23284094,0.8
2020-12-09,215.16,215.23,211.21,211.8,32440604,-1.95
2020-12-10,211.77,213.08,210.36,210.52,26467016,-0.6
2020-12-11,210.05,213.32,209.11,213.26,30979440,1.3
2020-12-14,213.1,216.21,212.88,214.2,28798380,0.44
2020-12-15,215.16,215.42,212.24,214.13,27018106,-0.03
2020-12-16,214.75,220.11,214.72,219.28,35023252,2.41
2020-12-17,219.87,220.89,217.92,219.42,32515784,0.06
2020-12-18,218.59,219.69,216.02,218.59,63354920,-0.38
2020-12-21,217.55,224.0,217.28,222.59,37181888,1.83
2020-12-22,222.69,225.63,221.85,223.94,22643396,0.61
2020-12-23,223.11,223.56,220.8,221.02,18699638,-1.3
2020-12-24,221.42,223.61,221.2,222.75,10550572,0.78
2020-12-28,224.45,226.03,223.02,224.96,17933496,0.99
2020-12-29,226.31,227.18,223.58,224.15,17403212,-0.36
2020-12-30,225.23,225.63,221.47,221.68,20272336,-1.1
2020-12-31,221.7,223.0,219.68,222.42,20942132,0.33
2021-01-04,222.53,223.0,214.81,217.69,37130140,-2.13
2021-01-05,217.26,218.52,215.7,217.9,23822952,0.1
2021-01-06,212.17,216.49,211.94,212.25,35930652,-2.59
2021-01-07,214.04,219.34,213.71,218.29,27694480,2.85
2021-01-08,218.68,220.58,217.03,219.62,22956206,0.61
2021-01-11,218.47,218.91,216.73,217.49,23047028,-0.97
2021-01-12,216.5,217.1,213.32,214.93,23249336,-1.18
2021-01-13,214.02,216.76,213.93,216.34,20087080,0.66
2021-01-14,215.91,217.46,212.74,213.02,29346736,-1.53
2021-01-15,213.52,214.51,212.03,212.65,31746512,-0.17
2021-01-19,213.75,216.98,212.63,216.44,30480860,1.78
2021-01-20,217.7,225.79,217.29,224.34,37777260,3.65
2021-01-21,224.7,226.3,222.42,224.97,30749552,0.28
2021-01-22,227.08,230.07,225.8,225.95,30172664,0.44
2021-01-25,229.12,229.78,224.22,229.53,33152096,1.58
2021-01-26,231.86,234.18,230.08,232.33,49169600,1.22
2021-01-27,238.0,240.44,230.14,232.9,69870640,0.25
2021-01-28,235.61,242.64,235.09,238.93,49111160,2.59
2021-01-29,235.99,238.02,231.35,231.96,42503136,-2.92
2021-02-01,235.06,242.5,232.43,239.65,33314192,3.32
2021-02-02,241.3,242.31,238.69,239.51,25916336,-0.06
2021-02-03,239.57,245.09,239.26,243.0,27158104,1.46
2021-02-04,242.66,243.24,240.37,242.01,25296100,-0.41
2021-02-05,242.23,243.28,240.42,242.2,18054752,0.08
2021-02-08,243.15,243.68,240.81,242.47,22211928,0.11
2021-02-09,241.87,244.76,241.38,243.77,23564952,0.54
2021-02-10,245.0,245.92,240.89,242.82,22186706,-0.39
2021-02-11,244.78,245.15,242.15,244.49,15751059,0.69
2021-02-12,243.93,245.3,242.73,244.99,16561079,0.2
2021-02-16,245.03,246.13,242.92,243.7,26728488,-0.53
2021-02-17,241.32,244.31,240.94,244.2,21673108,0.21
2021-02-18,241.8,243.93,240.86,243.79,16925564,-0.17
2021-02-19,243.75,243.86,240.18,240.97,25262600,-1.16
2021-02-22,237.42,237.93,232.4,234.51,36446936,-2.68
2021-02-23,230.32,234.83,228.73,233.27,30228704,-0.53
2021-02-24,230.01,235.2,229.0,234.55,26339746,0.55
2021-02-25,232.08,234.59,227.88,228.99,39542236,-2.37
2021-02-26,231.52,235.37,229.54,232.38,37819228,1.48
2021-03-01,235.9,237.47,233.15,236.94,25332836,1.96
2021-03-02,237.01,237.3,233.45,233.87,22812460,-1.3
2021-03-03,232.15,233.58,227.26,227.56,34029528,-2.7
2021-03-04,226.74,232.49,224.26,226.73,44727784,-0.36
2021-03-05,229.52,233.27,226.46,231.6,41872768,2.15
2021-03-08,231.37,233.37,227.13,227.39,35267440,-1.82
2021-03-09,232.88,235.38,231.67,233.78,33080532,2.81
2021-03-10,237.0,237.0,232.04,232.42,29746812,-0.58
2021-03-11,234.96,239.17,234.31,237.13,29907586,2.03
2021-03-12,234.01,235.82,233.23,235.75,22653662,-0.58
2021-03-15,234.96,235.18,231.81,234.81,26042668,-0.4
2021-03-16,236.28,240.05,235.94,237.71,28092196,1.24
2021-03-17,236.15,238.55,233.23,237.04,29562100,-0.28
2021-03-18,232.56,234.19,230.33,230.72,34852252,-2.67
2021-03-19,231.02,232.47,229.35,230.35,46430728,-0.16
2021-03-22,230.27,236.9,230.14,235.99,30127004,2.45
2021-03-23,237.49,241.05,237.07,237.58,31638376,0.67
2021-03-24,237.85,238.0,235.32,235.46,25620128,-0.89
2021-03-25,235.3,236.94,231.57,232.34,34061852,-1.33
2021-03-26,231.55,236.71,231.55,236.48,25479852,1.78
2021-03-29,236.59,236.8,231.88,235.24,25227456,-0.52
2021-03-30,233.52,233.85,231.1,231.85,24792012,-1.44
2021-03-31,232.91,239.1,232.39,235.77,43623472,1.69
2021-04-01,238.47,242.84,238.05,242.35,30337982,2.79
2021-04-05,242.76,249.96,242.7,249.07,36910608,2.77
2021-04-06,247.61,249.4,246.88,247.86,22931924,-0.49
2021-04-07,247.81,250.93,247.19,249.9,22719836,0.82
2021-04-08,252.77,254.14,252.0,253.25,23625196,1.34
2021-04-09,252.87,255.99,252.44,255.85,24326832,1.03
2021-04-12,254.71,257.67,254.62,255.91,27148668,0.02
2021-04-13,257.26,259.19,256.83,258.49,23837468,1.01
2021-04-14,257.48,258.83,255.16,255.59,23070938,-1.12
2021-04-15,257.93,259.93,257.73,259.5,25627480,1.53
2021-04-16,259.47,261.0,257.6,260.74,24878582,0.48
2021-04-19,260.19,261.48,257.82,258.74,23209260,-0.77
2021-04-20,257.82,260.2,256.84,258.26,19722876,-0.19
2021-04-21,258.94,260.68,257.25,260.58,24030384,0.9
2021-04-22,260.21,261.78,255.64,257.17,25606152,-1.31
2021-04-23,257.88,261.51,257.27,261.15,21499286,1.55
2021-04-26,261.66,262.43,260.17,261.55,19763346,0.15
2021-04-27,261.58,263.19,260.12,261.97,31014212,0.16
2021-04-28,256.08,256.54,252.95,254.56,46903120,-2.83
2021-04-29,255.46,256.1,249.0,252.51,40589024,-0.81
2021-04-30,249.74,253.08,249.6,252.18,30945098,-0.13
2021-05-03,253.4,254.35,251.12,251.86,19626568,-0.13
2021-05-04,250.97,251.21,245.76,247.79,32756052,-1.62
2021-05-05,249.06,249.5,245.82,246.47,21901324,-0.53
2021-05-06,246.45,249.86,244.69,249.73,26491084,1.32
2021-05-07,252.15,254.3,251.17,252.46,27032912,1.09
2021-05-10,250.87,251.73,247.12,247.18,29299890,-2.09
2021-05-11,244.55,246.6,242.57,246.23,33641588,-0.38
2021-05-12,242.16,244.38,238.07,239.0,36684368,-2.94
2021-05-13,241.8,245.6,241.42,243.03,29624298,1.69
2021-05-14,245.57,249.18,245.49,248.15,23901080,2.11
2021-05-17,246.55,246.59,243.52,245.18,24970168,-1.2
2021-05-18,246.27,246.41,242.9,243.08,20167976,-0.86
2021-05-19,239.31,243.23,238.6,243.12,25739808,0.02
2021-05-20,243.96,247.95,243.86,246.48,21800716,1.38
2021-05-21,247.57,248.33,244.74,245.17,21863058,-0.53
2021-05-24,247.79,251.16,247.51,250.78,21411548,2.29
2021-05-25,251.77,252.75,250.82,251.72,17704304,0.37
2021-05-26,251.43,252.94,250.75,251.49,17771600,-0.09
2021-05-27,251.17,251.48,249.25,249.31,24426244,-0.87
2021-05-28,250.99,252.08,249.56,249.68,18274942,0.15
2021-06-01,251.23,251.29,246.96,247.4,23213310,-0.91
2021-06-02,248.13,249.27,245.84,247.3,19406704,-0.04
2021-06-03,245.22,246.34,243.0,245.71,25307712,-0.64
2021-06-04,247.76,251.65,247.51,250.79,25281094,2.07
2021-06-07,249.98,254.09,249.81,253.81,23079168,1.2
2021-06-08,255.16,256.01,252.51,252.57,22454998,-0.49
2021-06-09,253.81,255.53,253.21,253.59,17937634,0.4
2021-06-10,254.29,257.46,253.67,257.24,24563620,1.44
2021-06-11,257.98,258.49,256.61,257.89,18999732,0.25
2021-06-14,257.9,259.95,256.8,259.89,19150508,0.78
2021-06-15,259.77,259.99,257.68,258.36,18038932,-0.59
2021-06-16,259.4,260.58,254.42,257.38,27219956,-0.38
2021-06-17,256.07,261.75,256.01,260.9,27565536,1.37
2021-06-18,259.63,262.3,258.75,259.43,37202216,-0.56
2021-06-21,259.82,263.52,257.92,262.63,26696120,1.23
2021-06-22,262.72,265.79,262.4,265.51,24694090,1.1
2021-06-23,265.99,266.83,264.43,265.27,19518680,-0.09
2021-06-24,266.16,267.85,265.47,266.69,21446868,0.53
2021-06-25,266.23,267.25,264.76,265.02,25611112,-0.63
2021-06-28,266.18,268.9,265.91,268.72,19590024,1.4
2021-06-29,268.86,271.65,267.98,271.4,19937812,1.0
2021-06-30,270.69,271.36,269.6,270.9,21656456,-0.18
2021-07-01,269.61,271.84,269.6,271.6,16725323,0.26
2021-07-02,272.82,278.0,272.5,277.65,26474408,2.23
2021-07-06,278.03,279.37,274.3,277.66,31565560,0.0
2021-07-07,279.4,280.69,277.15,279.93,23260032,0.82
2021-07-08,276.9,278.73,274.87,277.42,24618592,-0.9
2021-07-09,275.72,278.05,275.32,277.94,23916664,0.19
2021-07-12,279.16,279.77,276.58,277.32,18931696,-0.22
2021-07-13,277.52,282.85,277.39,280.98,26120128,1.32
2021-07-14,282.35,283.66,280.55,282.51,23113662,0.54
2021-07-15,282.0,282.51,279.83,281.03,22604228,-0.52
2021-07-16,282.07,284.1,279.46,280.75,26186848,-0.1
2021-07-19,278.93,280.37,274.45,277.01,32935634,-1.33
2021-07-20,278.03,280.97,276.26,279.32,26259740,0.83
2021-07-21,278.9,281.52,277.29,281.4,24364320,0.74
2021-07-22,283.84,286.42,283.42,286.14,23384060,1.68
2021-07-23,287.37,289.99,286.5,289.67,22768072,1.23
2021-07-26,289.0,289.69,286.64,289.05,23176072,-0.21
2021-07-27,289.43,289.58,282.95,286.54,33604072,-0.87
2021-07-28,288.99,290.15,283.83,286.22,33566852,-0.11
2021-07-29,286.23,288.62,286.08,286.5,18168294,0.1
2021-07-30,285.17,286.66,283.91,284.91,20944846,-0.55
2021-08-02,286.36,286.77,283.74,284.82,16267357,-0.03
2021-08-03,285.42,287.23,284.0,287.12,17879048,0.81
2021-08-04,286.22,287.59,284.65,286.51,16191301,-0.21
2021-08-05,286.88,289.63,286.1,289.52,13900167,1.05
2021-08-06,288.51,289.5,287.62,289.46,16589336,-0.02
2021-08-09,289.75,291.55,287.81,288.33,16117629,-0.39
2021-08-10,288.8,289.25,285.2,286.44,18616578,-0.66
2021-08-11,287.21,288.66,285.86,286.95,13955934,0.18
2021-08-12,286.63,289.97,286.34,289.81,14570391,1.0
2021-08-13,289.48,292.9,289.3,292.85,18249046,1.05
2021-08-16,293.19,294.82,290.02,294.6,22516028,0.6
2021-08-17,292.39,293.43,291.08,293.08,20075250,-0.52
2021-08-18,292.04,294.82,290.27,290.73,21812984,-0.8
2021-08-19,288.69,297.47,288.64,296.77,29850460,2.08
2021-08-20,299.72,305.84,298.06,304.36,40817648,2.56
2021-08-23,303.24,305.4,301.85,304.65,22830156,0.1
2021-08-24,305.02,305.65,302.0,302.62,18175774,-0.67
2021-08-25,304.3,304.59,300.42,302.01,20006056,-0.2
2021-08-26,300.99,302.43,298.95,299.09,17666084,-0.97
2021-08-27,298.99,300.87,296.83,299.72,22605726,0.21
2021-08-30,301.11,304.22,301.06,303.59,16348072,1.29
2021-08-31,304.42,304.5,301.5,301.88,26285338,-0.56
2021-09-01,302.86,305.19,301.49,301.83,18983826,-0.02
2021-09-02,302.2,303.36,300.18,301.15,16290545,-0.23
2021-09-03,300.99,302.6,300.26,301.14,14751610,-0.0
2021-09-07,301.01,301.09,298.2,300.18,17184084,-0.32
2021-09-08,299.78,300.61,297.47,300.21,15046819,0.01
2021-09-09,300.82,302.14,297.0,297.25,19927000,-0.99
2021-09-10,298.42,299.92,295.38,295.71,19633364,-0.52
2021-09-13,297.55,298.54,294.08,296.99,23652948,0.43
2021-09-14,299.56,301.39,298.1,299.79,21853432,0.94
2021-09-15,303.26,305.32,301.82,304.82,28356304,1.68
2021-09-16,303.76,305.31,300.76,305.22,19550816,0.13
2021-09-17,304.17,304.5,299.53,299.87,41372456,-1.75
2021-09-20,296.33,298.72,289.52,294.3,38278660,-1.86
2021-09-21,295.69,297.54,294.07,294.8,22364104,0.17
2021-09-22,296.73,300.22,294.51,298.58,26626342,1.28
2021-09-23,298.85,300.9,297.53,299.56,18604600,0.33
2021-09-24,298.23,299.8,296.93,299.35,14998978,-0.07
2021-09-27,296.14,296.47,292.94,294.17,23571742,-1.73
2021-09-28,289.8,290.78,282.75,283.52,43186236,-3.62
2021-09-29,285.1,286.77,283.01,284.0,26353696,0.17
2021-09-30,285.71,287.83,281.62,281.92,32343636,-0.73
2021-10-01,282.12,289.98,281.29,289.1,30086280,2.55
2021-10-04,287.4,287.75,280.25,283.11,31350748,-2.07
